timestamp,arm1_px,arm1_py,arm1_pz,arm1_qw,arm1_qx,arm1_qy,arm1_qz,arm1_gripper,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941194296,0.195413,0.180492,1.152456,0.805113,0.191444,-0.561357,0.004608,1,-0.133595,0.131729,1.160582,0.816509,0.191136,0.540633,-0.067060,1
1760941194312,0.196784,0.179652,1.154062,0.802424,0.186464,-0.565523,0.039122,1,-0.134149,0.131477,1.160274,0.816667,0.187775,0.540021,-0.078567,1
1760941194328,0.197867,0.178479,1.155071,0.805796,0.190280,-0.558834,0.046800,1,-0.134282,0.131584,1.160156,0.811285,0.173734,0.546441,-0.114175,1
1760941194348,0.199161,0.177021,1.156354,0.804416,0.183646,-0.560422,0.071533,1,-0.134881,0.131788,1.159895,0.805888,0.162705,0.552557,-0.136941,1
1760941194364,0.200513,0.175462,1.157728,0.804962,0.182626,-0.558963,0.079019,1,-0.134991,0.131542,1.159614,0.803802,0.148793,0.554379,-0.156290,1
1760941194380,0.201901,0.173967,1.158947,0.803263,0.178427,-0.559745,0.098075,1,-0.135365,0.131974,1.159273,0.796497,0.130170,0.559585,-0.188448,1
1760941194396,0.203586,0.172447,1.159891,0.803308,0.182864,-0.555777,0.111214,1,-0.136106,0.132229,1.158984,0.794474,0.137494,0.559501,-0.192004,1
1760941194412,0.204875,0.171206,1.161286,0.792963,0.178740,-0.563488,0.147455,1,-0.136127,0.132333,1.158868,0.791437,0.119568,0.559129,-0.216115,1
1760941194428,0.206255,0.169655,1.162205,0.789858,0.180467,-0.563390,0.161701,1,-0.136470,0.132919,1.158659,0.789641,0.119825,0.560053,-0.220113,1
1760941194448,0.207665,0.167864,1.163313,0.785775,0.178085,-0.567465,0.169786,1,-0.136845,0.133350,1.158317,0.788894,0.116276,0.560965,-0.222363,1
1760941194464,0.208780,0.167007,1.164522,0.780505,0.178528,-0.571170,0.180845,1,-0.137140,0.134079,1.158231,0.788805,0.116988,0.561153,-0.221828,1
1760941194480,0.209939,0.165416,1.165114,0.781493,0.177390,-0.569947,0.181555,1,-0.137745,0.134809,1.157912,0.790631,0.117824,0.560770,-0.215769,1
1760941194496,0.210905,0.164517,1.166011,0.779422,0.165310,-0.573030,0.191862,1,-0.138026,0.135681,1.158267,0.791392,0.121463,0.560224,-0.212355,1
1760941194512,0.211771,0.163858,1.166706,0.778565,0.171171,-0.573261,0.189497,1,-0.138373,0.137111,1.158402,0.789867,0.121449,0.560537,-0.217161,1
1760941194529,0.212494,0.163209,1.167383,0.775645,0.175153,-0.577323,0.185457,1,-0.138631,0.138050,1.158357,0.791596,0.116364,0.557981,-0.220208,1
1760941194548,0.213180,0.162373,1.167869,0.780226,0.169393,-0.573660,0.182944,1,-0.138974,0.139370,1.158919,0.787614,0.107648,0.559771,-0.233950,1
1760941194564,0.213940,0.162098,1.168396,0.776307,0.164169,-0.577111,0.193232,1,-0.139267,0.140899,1.158895,0.792241,0.114303,0.556737,-0.222113,1
1760941194580,0.214262,0.161635,1.168951,0.773638,0.167571,-0.581448,0.187943,1,-0.139667,0.142502,1.158994,0.792559,0.113192,0.555149,-0.225494,1
1760941194596,0.214352,0.160959,1.169409,0.726390,0.048361,-0.653567,0.207047,1,-0.139773,0.143788,1.159550,0.795964,0.127114,0.553050,-0.210758,1
1760941194612,0.214895,0.161585,1.169720,0.768307,0.170397,-0.588376,0.185698,1,-0.139981,0.145396,1.159928,0.796452,0.121865,0.551342,-0.216413,1
1760941194628,0.215019,0.161080,1.169721,0.768366,0.170046,-0.589048,0.183632,1,-0.140567,0.146988,1.160717,0.796659,0.123168,0.552710,-0.211364,1
1760941194648,0.214910,0.161126,1.169821,0.774005,0.171195,-0.584989,0.171456,1,-0.140458,0.148045,1.161067,0.799365,0.127441,0.549079,-0.208053,1
1760941194664,0.215092,0.161297,1.170025,0.770451,0.163539,-0.588930,0.181167,1,-0.140611,0.148964,1.161543,0.801147,0.130099,0.548193,-0.201798,1
1760941194680,0.214965,0.161527,1.170269,0.773235,0.162350,-0.586962,0.176705,1,-0.140743,0.150066,1.161902,0.793157,0.129838,0.557511,-0.207908,1
1760941194696,0.214974,0.161920,1.170469,0.772117,0.158548,-0.587346,0.183638,1,-0.140753,0.150723,1.161517,0.793738,0.130532,0.555434,-0.210792,1
1760941194712,0.214974,0.161920,1.170469,0.771555,0.156734,-0.589094,0.181950,1,-0.140724,0.151495,1.161826,0.785022,0.131610,0.564219,-0.219262,1
1760941194728,0.215059,0.162138,1.170740,0.774858,0.162476,-0.585071,0.175754,1,-0.140702,0.151677,1.161708,0.782926,0.132048,0.566435,-0.220775,1
1760941194748,0.215481,0.162113,1.170794,0.773092,0.156084,-0.587968,0.179611,1,-0.140625,0.152407,1.161727,0.776326,0.133112,0.571990,-0.228969,1
1760941194766,0.215659,0.161409,1.170488,0.730789,0.041485,-0.651084,0.200788,1,-0.140578,0.152364,1.161437,0.772590,0.135387,0.577047,-0.227579,1
1760941194780,0.215750,0.162522,1.170931,0.770094,0.144292,-0.587978,0.201038,1,-0.140325,0.152874,1.161161,0.773835,0.140600,0.575596,-0.223831,1
1760941194796,0.216128,0.162071,1.170841,0.772057,0.149234,-0.584555,0.199880,1,-0.140301,0.152935,1.160753,0.775962,0.150318,0.575589,-0.209724,1
1760941194812,0.216339,0.162057,1.170868,0.771047,0.149422,-0.584314,0.204295,1,-0.140206,0.152847,1.160173,0.776426,0.152685,0.577271,-0.201517,1
1760941194828,0.217099,0.162111,1.170781,0.767703,0.147662,-0.586544,0.211645,1,-0.139952,0.152850,1.159919,0.775020,0.150546,0.579778,-0.201339,1
1760941194848,0.217795,0.161963,1.170950,0.760239,0.143156,-0.589359,0.232807,1,-0.139686,0.153402,1.159395,0.771500,0.148222,0.584123,-0.204005,1
1760941194864,0.218451,0.161313,1.170920,0.758406,0.141642,-0.589946,0.238164,1,-0.139845,0.153611,1.159154,0.766160,0.143591,0.590957,-0.207728,1
1760941194880,0.219743,0.160394,1.170663,0.723863,0.024607,-0.651105,0.226890,1,-0.139545,0.153853,1.158374,0.762823,0.141126,0.596180,-0.206771,1
1760941194896,0.219864,0.160412,1.171147,0.749638,0.126276,-0.587098,0.278232,1,-0.139333,0.154308,1.158009,0.754644,0.132878,0.606423,-0.212383,1
1760941194912,0.220946,0.159554,1.170887,0.741545,0.119356,-0.590255,0.295743,1,-0.139095,0.154246,1.156654,0.756201,0.126979,0.608652,-0.203909,1
1760941194928,0.222852,0.158146,1.170595,0.722415,-0.015868,-0.640381,0.260339,1,-0.138645,0.154943,1.156045,0.754699,0.122622,0.616200,-0.188923,1
1760941194948,0.223184,0.158192,1.170976,0.732277,0.103642,-0.587833,0.327842,1,-0.137965,0.155729,1.154743,0.757614,0.117601,0.615743,-0.181804,1
1760941194964,0.225463,0.156171,1.170119,0.724051,-0.034577,-0.632149,0.273756,1,-0.137069,0.156289,1.153551,0.758959,0.127567,0.618268,-0.159537,1
1760941194980,0.225534,0.156361,1.170864,0.719271,0.104079,-0.590139,0.351500,1,-0.136390,0.157070,1.152248,0.757941,0.126634,0.622686,-0.147484,1
1760941194996,0.226821,0.155145,1.170715,0.714246,0.108615,-0.592189,0.356886,1,-0.135157,0.158104,1.151254,0.756783,0.131165,0.625539,-0.137026,1
1760941195012,0.228436,0.154101,1.170442,0.712099,0.108302,-0.590246,0.364411,1,-0.134478,0.158879,1.149949,0.751250,0.134723,0.633806,-0.125550,1
1760941195028,0.229704,0.153126,1.170587,0.714188,0.110080,-0.586570,0.365724,1,-0.133172,0.159505,1.148506,0.750178,0.119678,0.638027,-0.125823,1
1760941195048,0.231169,0.151752,1.170557,0.715236,0.118804,-0.584618,0.364068,1,-0.131529,0.160476,1.146968,0.753588,0.132564,0.636414,-0.097520,1
1760941195064,0.232988,0.150735,1.170623,0.722912,0.122950,-0.576597,0.360300,1,-0.130248,0.161714,1.145378,0.753200,0.138599,0.638160,-0.078937,1
1760941195080,0.234530,0.149914,1.170634,0.724710,0.128266,-0.571626,0.362748,1,-0.128840,0.163230,1.143815,0.753625,0.140889,0.638963,-0.062656,1
1760941195096,0.237660,0.148053,1.170667,0.748660,-0.061245,-0.601707,0.271488,1,-0.126827,0.164046,1.142073,0.751866,0.133644,0.643308,-0.054697,1
1760941195112,0.239597,0.147251,1.171268,0.757153,-0.046236,-0.601175,0.251337,1,-0.125047,0.165420,1.140622,0.752824,0.136434,0.642897,-0.036414,1
1760941195128,0.240349,0.145904,1.171972,0.881906,-0.071867,-0.463176,-0.050436,1,-0.123291,0.166896,1.139047,0.748285,0.139007,0.648260,-0.022493,1
1760941195148,0.241042,0.146963,1.173113,0.718122,0.155314,-0.565759,0.374292,1,-0.121305,0.168291,1.137306,0.749201,0.141381,0.646980,-0.011218,1
1760941195164,0.244272,0.143391,1.172676,0.880766,-0.078522,-0.465348,-0.039197,1,-0.119438,0.170002,1.135680,0.748200,0.143182,0.647838,-0.001184,1
1760941195180,0.246071,0.142195,1.173492,0.878663,-0.081020,-0.467932,-0.049266,1,-0.117551,0.171730,1.134054,0.749508,0.145074,0.645779,0.012658,1
1760941195196,0.247957,0.141465,1.174082,0.878614,-0.088901,-0.468258,-0.029461,1,-0.115815,0.173128,1.132555,0.746370,0.147978,0.648211,0.029275,1
1760941195214,0.254441,0.129031,1.168194,0.857899,-0.212933,-0.467604,-0.003824,1,-0.113783,0.174949,1.131069,0.747834,0.147318,0.646119,0.039650,1
1760941195228,0.255376,0.128920,1.169403,0.856683,-0.215006,-0.468730,-0.012592,1,-0.112147,0.176683,1.129682,0.744238,0.151522,0.648509,0.050865,1
1760941195248,0.257096,0.129603,1.170111,0.856796,-0.223819,-0.464535,-0.003515,1,-0.110798,0.178183,1.128298,0.743925,0.144752,0.650194,0.053573,1
1760941195264,0.258236,0.130535,1.171676,0.856489,-0.228094,-0.463011,-0.004605,1,-0.108827,0.180357,1.127324,0.743914,0.148108,0.647844,0.070384,1
1760941195280,0.259762,0.130752,1.172043,0.855635,-0.232016,-0.462655,-0.002723,1,-0.107326,0.181520,1.125888,0.743121,0.152339,0.646240,0.083298,1
1760941195296,0.261028,0.131416,1.173051,0.854884,-0.236032,-0.462019,0.001049,1,-0.105720,0.183181,1.125197,0.741334,0.151303,0.648452,0.083918,1
1760941195312,0.261634,0.132199,1.174043,0.853486,-0.234410,-0.465313,-0.009892,1,-0.104261,0.184393,1.124040,0.740962,0.154145,0.646760,0.094423,1
1760941195328,0.262703,0.131800,1.174685,0.852304,-0.244048,-0.462621,0.000669,1,-0.103241,0.185900,1.122927,0.742953,0.149227,0.645597,0.094641,1
1760941195348,0.262990,0.131791,1.175874,0.850262,-0.242514,-0.467093,-0.008107,1,-0.102305,0.186685,1.122184,0.740809,0.154983,0.644761,0.107074,1
1760941195366,0.263399,0.132103,1.176524,0.849078,-0.243137,-0.468814,-0.012837,1,-0.101228,0.187975,1.121314,0.739991,0.164512,0.642296,0.113160,1
1760941195380,0.263810,0.132413,1.177173,0.848459,-0.246110,-0.468452,-0.010011,1,-0.099974,0.188800,1.120597,0.741342,0.158625,0.643371,0.106416,1
1760941195396,0.263765,0.134501,1.178203,0.847118,-0.239494,-0.473974,-0.019580,1,-0.099354,0.190089,1.120262,0.739496,0.160310,0.643208,0.117173,1
1760941195414,0.264179,0.134807,1.178851,0.845744,-0.243038,-0.474635,-0.019240,1,-0.098690,0.190958,1.119806,0.740162,0.161990,0.639269,0.131356,1
1760941195430,0.263928,0.135234,1.179488,0.844229,-0.242397,-0.477283,-0.026865,1,-0.098277,0.192234,1.119755,0.739695,0.161391,0.638637,0.137650,1
1760941195448,0.263928,0.135841,1.179518,0.843949,-0.249248,-0.474661,-0.017951,1,-0.097584,0.192994,1.119422,0.741217,0.158917,0.636377,0.142713,1
1760941195464,0.263469,0.135813,1.179816,0.843758,-0.250455,-0.474331,-0.018867,1,-0.097217,0.193771,1.118866,0.739387,0.170132,0.634423,0.147881,1
1760941195480,0.263218,0.136846,1.180483,0.841172,-0.241943,-0.482539,-0.032385,1,-0.096731,0.194521,1.118819,0.740390,0.170423,0.632767,0.149616,1
1760941195496,0.262760,0.136814,1.180780,0.841570,-0.247766,-0.479347,-0.024462,1,-0.096594,0.194690,1.118690,0.740195,0.170892,0.631409,0.155661,1
1760941195512,0.262760,0.136814,1.180780,0.841086,-0.251655,-0.478475,-0.017455,1,-0.096108,0.195439,1.118643,0.745578,0.168057,0.627126,0.150277,1
1760941195528,0.262300,0.137392,1.181108,0.838602,-0.238042,-0.488604,-0.036729,1,-0.096349,0.195502,1.118482,0.748263,0.160279,0.629289,0.135676,1
1760941195548,0.261502,0.138260,1.181189,0.837774,-0.231825,-0.492226,-0.045886,1,-0.096282,0.196399,1.119024,0.748700,0.168695,0.626141,0.137616,1
1760941195564,0.254599,0.145606,1.186545,0.832547,-0.056286,-0.548313,-0.055228,1,-0.096175,0.196396,1.119018,0.751447,0.161629,0.626108,0.131119,1
1760941195580,0.260498,0.138055,1.180895,0.836068,-0.226595,-0.496780,-0.053429,1,-0.096458,0.196238,1.119394,0.755019,0.158628,0.624420,0.121997,1
1760941195596,0.259949,0.138504,1.180340,0.834711,-0.214343,-0.502267,-0.071018,1,-0.096710,0.196250,1.119647,0.758612,0.156762,0.620145,0.123909,1
1760941195612,0.259274,0.139070,1.179838,0.833893,-0.214540,-0.504034,-0.067407,1,-0.096963,0.196260,1.119900,0.763798,0.148905,0.618638,0.108288,1
1760941195628,0.258262,0.140094,1.179608,0.830732,-0.200395,-0.512779,-0.082359,1,-0.097360,0.195962,1.120616,0.766691,0.141193,0.618073,0.101172,1
1760941195648,0.256792,0.141069,1.179667,0.828158,-0.190778,-0.518526,-0.094286,1,-0.097763,0.195551,1.120730,0.770055,0.142940,0.614264,0.096250,1
1760941195664,0.255910,0.141167,1.178821,0.826077,-0.184540,-0.522966,-0.100243,1,-0.097863,0.195337,1.121540,0.772482,0.140525,0.613374,0.085419,1
1760941195680,0.254438,0.142132,1.178875,0.823503,-0.170741,-0.529967,-0.108740,1,-0.098266,0.194925,1.121654,0.776128,0.146041,0.609264,0.071374,1
1760941195696,0.250937,0.144329,1.179411,0.822143,-0.027441,-0.559120,-0.103498,1,-0.099097,0.194391,1.122181,0.779983,0.139320,0.608491,0.044227,1
1760941195712,0.251254,0.143576,1.177911,0.821125,-0.021900,-0.560470,-0.105581,1,-0.099347,0.193754,1.122851,0.782463,0.143734,0.605511,0.021186,1
1760941195728,0.250812,0.143198,1.176340,0.822875,-0.024364,-0.556662,-0.111407,1,-0.100095,0.192762,1.123227,0.788017,0.137271,0.600114,0.006948,1
1760941195748,0.247549,0.149090,1.177542,0.774282,0.002339,-0.612534,0.159008,1,-0.100652,0.191489,1.123523,0.793867,0.133769,0.593104,-0.010434,1
1760941195764,0.247950,0.144282,1.174801,0.710296,0.234072,-0.605368,0.272435,1,-0.101556,0.190008,1.123914,0.797957,0.122757,0.589071,-0.034508,1
1760941195780,0.245972,0.144831,1.174017,0.775509,0.003345,-0.617652,0.130694,1,-0.102249,0.189083,1.124805,0.800875,0.116772,0.584717,-0.055398,1
1760941195796,0.246288,0.143409,1.172083,0.722782,0.230254,-0.606727,0.237595,1,-0.103194,0.187650,1.125477,0.804756,0.120360,0.577967,-0.061936,1
1760941195812,0.244792,0.143198,1.170990,0.730542,0.223453,-0.605444,0.223194,1,-0.104348,0.186170,1.126112,0.806959,0.115882,0.573218,-0.082517,1
1760941195828,0.243269,0.143220,1.169821,0.735249,0.231416,-0.604561,0.200903,1,-0.105556,0.185364,1.127354,0.805729,0.112792,0.572047,-0.104120,1
1760941195848,0.241947,0.143767,1.168936,0.742118,0.229919,-0.602366,0.183173,1,-0.106709,0.183879,1.127985,0.812348,0.119611,0.560913,-0.105649,1
1760941195864,0.240246,0.144433,1.168005,0.750522,0.212327,-0.601904,0.171305,1,-0.107843,0.182028,1.128465,0.817802,0.129230,0.551897,-0.099541,1
1760941195880,0.238216,0.145761,1.167389,0.754692,0.210072,-0.601846,0.155215,1,-0.109049,0.181213,1.129699,0.822755,0.132804,0.542172,-0.107178,1
1760941195896,0.236465,0.146427,1.166406,0.763120,0.213543,-0.597023,0.124944,1,-0.110482,0.179546,1.130693,0.825744,0.127921,0.535215,-0.123803,1
1760941195912,0.234643,0.147739,1.165811,0.763410,0.214187,-0.598652,0.113778,1,-0.112201,0.178046,1.131508,0.829599,0.134573,0.526312,-0.129043,1
1760941195928,0.232695,0.148421,1.164943,0.768254,0.203839,-0.597291,0.107144,1,-0.113569,0.176479,1.132821,0.830747,0.140419,0.521183,-0.136055,1
1760941195948,0.231071,0.149332,1.164168,0.768812,0.186845,-0.602200,0.106639,1,-0.115497,0.174646,1.133837,0.838257,0.150758,0.509354,-0.123107,1
1760941195964,0.229001,0.150617,1.163594,0.771220,0.193088,-0.600002,0.089074,1,-0.117253,0.172683,1.135316,0.841740,0.154970,0.501435,-0.126570,1
1760941195980,0.226969,0.151550,1.162902,0.772460,0.188594,-0.600922,0.081424,1,-0.119356,0.171001,1.136488,0.845177,0.159103,0.493440,-0.129920,1
1760941195996,0.224878,0.152392,1.161835,0.774131,0.192717,-0.598340,0.074635,1,-0.121344,0.169563,1.137927,0.847320,0.165992,0.484541,-0.140412,1
1760941196012,0.223052,0.153688,1.161217,0.774667,0.168594,-0.603436,0.085625,1,-0.123419,0.167284,1.139082,0.852206,0.170611,0.475435,-0.136376,1
1760941196028,0.221153,0.154735,1.160626,0.772666,0.173013,-0.606189,0.074760,1,-0.125696,0.165737,1.140573,0.852054,0.175226,0.472103,-0.142893,1
1760941196048,0.219246,0.155698,1.159434,0.770304,0.166589,-0.610960,0.074886,1,-0.127820,0.163861,1.141843,0.857344,0.182506,0.461507,-0.136614,1
1760941196064,0.217253,0.157060,1.159173,0.764125,0.159492,-0.619700,0.081531,1,-0.130306,0.162249,1.143286,0.859330,0.187041,0.453738,-0.143839,1
1760941196080,0.214956,0.157856,1.157748,0.764053,0.145993,-0.622411,0.086678,1,-0.132552,0.160105,1.144581,0.864949,0.199358,0.442701,-0.127025,1
1760941196097,0.213080,0.159206,1.156708,0.761333,0.151618,-0.625801,0.075878,1,-0.135216,0.158638,1.146176,0.867064,0.196685,0.435825,-0.139899,1
1760941196112,0.210984,0.159660,1.155262,0.757797,0.136003,-0.632987,0.081088,1,-0.137513,0.156892,1.147589,0.868190,0.210951,0.430063,-0.129584,1
1760941196128,0.208858,0.160586,1.154052,0.752914,0.124554,-0.640692,0.084382,1,-0.140145,0.154825,1.149158,0.870049,0.203013,0.424554,-0.146814,1
1760941196148,0.206805,0.162031,1.152559,0.750511,0.115386,-0.644794,0.087526,1,-0.142608,0.153249,1.150163,0.873369,0.211349,0.414665,-0.143565,1
1760941196164,0.204493,0.162726,1.150858,0.747828,0.116862,-0.649383,0.073466,1,-0.145295,0.151579,1.151851,0.871016,0.206786,0.414528,-0.163518,1
1760941196180,0.201710,0.163860,1.148983,0.746669,0.114241,-0.651643,0.069252,1,-0.147729,0.150205,1.153047,0.870606,0.213808,0.410156,-0.167644,1
1760941196196,0.198984,0.165161,1.146877,0.741996,0.114349,-0.657246,0.066292,1,-0.150522,0.148269,1.154436,0.874965,0.212891,0.402369,-0.164963,1
1760941196212,0.196410,0.166580,1.145085,0.738230,0.114601,-0.662736,0.051613,1,-0.152894,0.146475,1.155482,0.875445,0.215046,0.396933,-0.172617,1
1760941196230,0.193483,0.167830,1.142628,0.734227,0.117710,-0.667404,0.040335,1,-0.155139,0.144963,1.156812,0.876262,0.219392,0.393101,-0.171765,1
1760941196248,0.190497,0.169542,1.140355,0.727033,0.120951,-0.674955,0.035070,1,-0.157497,0.143432,1.157812,0.876704,0.220567,0.388459,-0.178439,1
1760941196264,0.187853,0.170676,1.137977,0.721835,0.113281,-0.681947,0.032715,1,-0.160110,0.142179,1.159140,0.871842,0.223022,0.392374,-0.190252,1
1760941196280,0.184792,0.172415,1.135187,0.719441,0.101387,-0.686221,0.035015,1,-0.162334,0.140833,1.160333,0.871416,0.228568,0.388628,-0.193288,1
1760941196296,0.181815,0.174428,1.132929,0.715661,0.107917,-0.689710,0.021992,1,-0.164659,0.139224,1.161228,0.867006,0.218897,0.392326,-0.215559,1
1760941196312,0.178808,0.176361,1.130433,0.711072,0.105088,-0.695152,0.009840,1,-0.166647,0.137687,1.161957,0.866733,0.217337,0.391048,-0.220498,1
1760941196330,0.175862,0.178493,1.128050,0.706678,0.096010,-0.700979,0.004065,1,-0.168577,0.136244,1.162837,0.865073,0.210559,0.389827,-0.235263,1
1760941196348,0.172958,0.181274,1.125218,0.707499,0.094498,-0.700094,-0.019589,1,-0.170357,0.134757,1.163590,0.863625,0.217270,0.389135,-0.235626,1
1760941196364,0.170090,0.184385,1.122972,0.706562,0.090086,-0.700302,-0.047241,1,-0.172067,0.133825,1.164731,0.854358,0.208142,0.398612,-0.260496,1
1760941196380,0.167202,0.187592,1.120863,0.704703,0.082407,-0.701753,-0.064386,1,-0.173760,0.132477,1.164914,0.854560,0.200376,0.397893,-0.266941,1
1760941196396,0.164373,0.191175,1.118483,0.705043,0.078092,-0.700020,-0.082390,1,-0.175268,0.131882,1.165854,0.846380,0.198355,0.401619,-0.288093,1
1760941196412,0.161691,0.194917,1.116334,0.702660,0.081559,-0.701320,-0.088129,1,-0.176520,0.131294,1.166226,0.844374,0.200696,0.399052,-0.295823,1
1760941196428,0.159245,0.198173,1.114455,0.702627,0.083020,-0.699649,-0.099574,1,-0.177996,0.130461,1.166675,0.835070,0.191055,0.406787,-0.317302,1
1760941196448,0.156727,0.201938,1.113288,0.698954,0.082013,-0.702533,-0.105755,1,-0.179366,0.129711,1.166631,0.834211,0.180782,0.408548,-0.323263,1
1760941196464,0.154926,0.205246,1.111722,0.695911,0.091007,-0.701549,-0.123508,1,-0.180669,0.129518,1.166984,0.827787,0.177900,0.416794,-0.330762,1
1760941196482,0.152962,0.208372,1.110202,0.690093,0.106381,-0.701178,-0.144236,1,-0.181922,0.128925,1.167348,0.819953,0.178559,0.426101,-0.337981,1
1760941196496,0.151168,0.211144,1.108603,0.689230,0.112451,-0.697899,-0.158914,1,-0.182561,0.128300,1.167465,0.819350,0.170626,0.426653,-0.342810,1
1760941196512,0.149610,0.213967,1.107556,0.689770,0.120404,-0.695716,-0.160312,1,-0.183527,0.128057,1.167975,0.817068,0.176735,0.431048,-0.339651,1
1760941196528,0.151202,0.217391,1.111732,0.799334,-0.074192,-0.578019,0.146474,1,-0.184370,0.127373,1.168053,0.813330,0.170408,0.435948,-0.345552,1
1760941196548,0.147564,0.218621,1.105587,0.688955,0.148390,-0.687344,-0.175726,1,-0.184805,0.126795,1.167889,0.804338,0.173577,0.442395,-0.356649,1
1760941196564,0.146825,0.220421,1.104882,0.686834,0.169191,-0.678754,-0.197299,1,-0.185791,0.126651,1.168285,0.796565,0.164006,0.447010,-0.372515,1
1760941196580,0.147249,0.222633,1.107461,0.814818,-0.015719,-0.574577,0.075403,1,-0.186319,0.125810,1.167817,0.792233,0.162596,0.451679,-0.376716,1
1760941196596,0.146185,0.223849,1.106238,0.790818,-0.112357,-0.560717,0.218124,1,-0.186897,0.125771,1.167970,0.788101,0.160781,0.454517,-0.382702,1
1760941196612,0.144975,0.224438,1.103294,0.689514,0.195671,-0.664722,-0.210779,1,-0.187554,0.125236,1.167654,0.793740,0.158715,0.452257,-0.374500,1
1760941196628,0.144592,0.225469,1.103225,0.688614,0.210725,-0.657492,-0.221608,1,-0.187965,0.125327,1.168246,0.784787,0.161734,0.458843,-0.383946,1
1760941196648,0.144446,0.226038,1.103156,0.692624,0.208693,-0.655964,-0.215479,1,-0.188301,0.125113,1.167948,0.780429,0.157219,0.460931,-0.392117,1
1760941196664,0.143881,0.226947,1.103208,0.693724,0.213964,-0.651907,-0.219051,1,-0.188635,0.125023,1.168094,0.782900,0.158167,0.462178,-0.385282,1
1760941196680,0.143886,0.227852,1.103884,0.789059,-0.121786,-0.547602,0.250373,1,-0.189066,0.125209,1.168260,0.778429,0.157646,0.462842,-0.393665,1
1760941196698,0.143826,0.227948,1.103622,0.802064,-0.096099,-0.550357,0.211107,1,-0.189164,0.124843,1.168389,0.782522,0.157853,0.462735,-0.385510,1
1760941196714,0.143441,0.228448,1.103231,0.694419,0.227606,-0.643363,-0.228170,1,-0.189164,0.124846,1.168702,0.779110,0.163747,0.467255,-0.384509,1
1760941196730,0.143389,0.228628,1.103419,0.694137,0.232972,-0.640180,-0.232525,1,-0.189665,0.125436,1.169013,0.778247,0.167983,0.469351,-0.381869,1
1760941196748,0.143555,0.228890,1.103910,0.695105,0.227098,-0.643661,-0.225735,1,-0.189370,0.126233,1.170042,0.881546,-0.142376,0.448121,0.042354,1
1760941196765,0.143629,0.229179,1.104438,0.695429,0.230808,-0.643055,-0.222681,1,-0.189387,0.125354,1.168874,0.783861,0.173107,0.468961,-0.368336,1
1760941196780,0.143842,0.229311,1.105041,0.701847,0.220437,-0.642980,-0.213061,1,-0.189371,0.125545,1.169071,0.788835,0.178881,0.466828,-0.357508,1
1760941196796,0.143937,0.230100,1.105968,0.703330,0.216940,-0.641399,-0.216498,1,-0.189021,0.125828,1.169123,0.784420,0.173319,0.472155,-0.362925,1
1760941196812,0.144186,0.230109,1.106724,0.707620,0.218501,-0.637161,-0.213441,1,-0.188560,0.125898,1.168906,0.788542,0.176626,0.474718,-0.348780,1
1760941196828,0.144578,0.230159,1.107757,0.721154,0.191049,-0.637547,-0.192281,1,-0.188209,0.126178,1.168957,0.792285,0.182855,0.475792,-0.335366,1
1760941196848,0.145254,0.230768,1.109124,0.727078,0.176533,-0.642835,-0.164186,1,-0.187371,0.126654,1.168916,0.792639,0.184706,0.479455,-0.328223,1
1760941196864,0.146016,0.230088,1.110299,0.728103,0.171419,-0.645039,-0.156227,1,-0.186856,0.126682,1.168410,0.791317,0.182597,0.483344,-0.326885,1
1760941196880,0.146521,0.230550,1.111749,0.728395,0.177866,-0.647257,-0.137343,1,-0.186302,0.127010,1.168495,0.789982,0.187369,0.485805,-0.323751,1
1760941196896,0.147276,0.230079,1.113168,0.729740,0.187241,-0.642684,-0.139203,1,-0.184794,0.129158,1.169103,0.868661,-0.114354,0.474613,0.084222,1
1760941196912,0.148452,0.229032,1.114561,0.738358,0.167327,-0.645061,-0.103565,1,-0.184489,0.127564,1.167416,0.797014,0.193712,0.487876,-0.298699,1
1760941196928,0.149398,0.227846,1.116154,0.747327,0.149264,-0.645128,-0.055062,1,-0.183268,0.127814,1.166968,0.798640,0.188057,0.489281,-0.295658,1
1760941196948,0.150689,0.226059,1.117676,0.747551,0.156282,-0.644388,-0.038837,1,-0.182132,0.128593,1.166950,0.808375,0.189483,0.491914,-0.262006,1
1760941196964,0.152005,0.224236,1.119680,0.751682,0.154496,-0.640893,-0.018997,1,-0.180282,0.128994,1.166141,0.802219,0.186683,0.499165,-0.269125,1
1760941196980,0.153878,0.221989,1.121286,0.753639,0.175204,-0.633433,-0.009691,1,-0.178924,0.129694,1.165558,0.809043,0.186816,0.498142,-0.249809,1
1760941196996,0.155266,0.219038,1.123027,0.758220,0.182155,-0.626017,0.004975,1,-0.175328,0.130726,1.161804,0.825179,0.206448,0.475401,-0.224616,1
1760941197012,0.157058,0.216033,1.125205,0.757102,0.166437,-0.629986,0.047042,1,-0.174348,0.132090,1.161793,0.823496,0.215203,0.482391,-0.206980,1
1760941197028,0.158885,0.213164,1.127261,0.757357,0.159814,-0.629105,0.071385,1,-0.172608,0.132931,1.162168,0.821476,0.211381,0.488761,-0.203978,1
1760941197048,0.161322,0.210797,1.128993,0.756292,0.168214,-0.626415,0.085626,1,-0.171313,0.134061,1.162283,0.816613,0.200953,0.496816,-0.214323,1
