timestamp,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941181100,-0.178661,0.156083,1.135091,0.777473,0.105969,0.581616,-0.214545,1
1760941181114,-0.17796,0.156379,1.134635,0.78436,0.105503,0.576396,-0.203512,1
1760941181131,-0.177515,0.156243,1.13423,0.784779,0.099622,0.576704,-0.203987,1
1760941181149,-0.17702,0.157261,1.134193,0.791645,0.090883,0.570451,-0.199057,1
1760941181167,-0.176132,0.157128,1.133818,0.785744,0.09928,0.578359,-0.195579,1
1760941181180,-0.175162,0.157906,1.133334,0.784799,0.111484,0.580122,-0.187404,1
1760941181196,-0.17392,0.158039,1.132996,0.786144,0.112377,0.579186,-0.184101,1
1760941181212,-0.173186,0.158861,1.132515,0.782933,0.104734,0.581891,-0.193517,1
1760941181228,-0.17175,0.15982,1.131937,0.782239,0.111628,0.583733,-0.186806,1
1760941181248,-0.170387,0.160498,1.131328,0.786437,0.109317,0.580705,-0.17986,1
1760941181264,-0.168972,0.161122,1.130433,0.7908,0.114432,0.579884,-0.158979,1
1760941181280,-0.167405,0.162126,1.129617,0.793552,0.117794,0.577987,-0.149437,1
1760941181298,-0.165757,0.162982,1.128476,0.797354,0.12401,0.574498,-0.137116,1
1760941181315,-0.164146,0.164363,1.127992,0.79533,0.117668,0.577767,-0.140673,1
1760941181328,-0.162339,0.165173,1.126574,0.801593,0.105029,0.573156,-0.13383,1
1760941181348,-0.160257,0.166742,1.125834,0.799329,0.104768,0.576939,-0.131293,1
1760941181364,-0.158173,0.168155,1.124653,0.798265,0.10038,0.579334,-0.130645,1
1760941181380,-0.156299,0.16981,1.123504,0.799913,0.116222,0.579854,-0.101986,1
1760941181398,-0.154007,0.171272,1.12219,0.804899,0.133891,0.573879,-0.069809,1
1760941181414,-0.151762,0.172785,1.121156,0.806444,0.124418,0.574138,-0.067328,1
1760941181428,-0.150014,0.174705,1.120207,0.805189,0.13052,0.575597,-0.057648,1
1760941181448,-0.148003,0.17627,1.119007,0.806676,0.136062,0.573654,-0.041002,1
1760941181464,-0.146302,0.177509,1.117653,0.805875,0.141491,0.574371,-0.025366,1
1760941181480,-0.144291,0.179555,1.116556,0.805602,0.155755,0.571459,-0.013449,1
1760941181496,-0.142455,0.180944,1.115585,0.80562,0.159746,0.570488,-0.000537,1
1760941181512,-0.140902,0.182444,1.114741,0.806355,0.158238,0.56981,0.00828,1
1760941181528,-0.13914,0.183986,1.113924,0.808404,0.158688,0.566438,0.021198,1
1760941181548,-0.137957,0.185887,1.112949,0.808324,0.171904,0.561428,0.043134,1
1760941181564,-0.1364,0.186795,1.112016,0.806443,0.182495,0.559997,0.052425,1
